CountryCode,CountryName,CoverageType,RequestYear,DataYear,DataType,PovertyLine,HeadCount,PovGap,PovGapSqr,ReqYearPopulation,PovertyLine.extreme,HeadCount.extreme,PovGap.extreme,PovGapSqr.extreme
MWI,Malawi,N,1990,1997.83,X,0.7049102,0.1315793,0.03152525,0.01228986,9.437553,1.9,0.7156236,0.31232,0.1667483
MWI,Malawi,N,1993,1997.83,X,0.7049102,0.1078033,0.02544661,0.009975914,9.755857,1.9,0.6845889,0.2855288,0.1477936
MWI,Malawi,N,1996,1997.83,X,0.7049102,0.08095015,0.0196098,0.007760792,10.109789,1.9,0.6426657,0.25327,0.1261608
MWI,Malawi,N,1999,,X,0.7049102,0.08331058,0.01965635,0.007412001,11.044356,1.9,0.6468562,0.2555076,0.1274925
MWI,Malawi,N,2002,,X,0.7049102,0.1466927,0.03238614,0.01118775,12.013711,1.9,0.7332235,0.3202501,0.1712032
MWI,Malawi,N,2005,,X,0.7049102,0.1518183,0.033285,0.01122966,13.039711,1.9,0.7339007,0.3195472,0.1713589
MWI,Malawi,N,2008,,X,0.7049102,0.1820276,0.04641066,0.01746266,14.271234,1.9,0.7254983,0.3311642,0.1855178
MWI,Malawi,N,2010,,X,0.7049102,0.2039054,0.05433183,0.02111898,15.167095,1.9,0.7172031,0.338543,0.1943867
MWI,Malawi,N,2011,,X,0.7049102,0.1893732,0.04876906,0.01863887,15.627618,1.9,0.7116785,0.3285422,0.1858837
MWI,Malawi,N,2012,,X,0.7049102,0.1898856,0.04853109,0.01842952,16.097305,1.9,0.7256907,0.336029,0.1897487
MWI,Malawi,N,2013,,X,0.7049102,0.1623273,0.03946842,0.01454285,16.577147,1.9,0.7138131,0.3178681,0.1746412
MWI,Malawi,N,2015,,X,0.7049102,0.1303726,0.02935688,0.01036553,17.573607,1.9,0.7020961,0.2997773,0.1585076
MYS,Malaysia,N,1981,1984,Y,3.055022,0.1309137,0.03498705,0.01358435,14.13384,1.9,0.03510535,0.007219308,0.002499508
MYS,Malaysia,N,1984,1984,Y,3.055022,0.1163067,0.03006469,0.01142141,15.191625,1.9,0.02884792,0.005846688,0.002040042
MYS,Malaysia,N,1987,1987,Y,3.055022,0.113652,0.02633334,0.008773914,16.525108,1.9,0.02121384,0.003159266,0.0008091458
MYS,Malaysia,N,1990,,Y,3.055022,0.09947164,0.02132702,0.006586164,18.038321,1.9,0.01441548,0.001797983,0.0004206996
MYS,Malaysia,N,1993,,Y,3.055022,0.1061939,0.02305791,0.006964336,19.494967,1.9,0.01493236,0.001513807,0.0002649645
MYS,Malaysia,N,1996,,Y,3.055022,0.07134453,0.01375399,0.0037952,21.023321,1.9,0.006357006,0.0006158385,0.0001089289
MYS,Malaysia,N,1999,,Y,3.055022,0.0790316,0.017244,0.005414753,22.656286,1.9,0.01202851,0.001536897,0.0003868233
MYS,Malaysia,N,2002,,Y,3.055022,0.04240617,0.00897288,0.002935355,24.198811,1.9,0.005834596,0.0010976,0.0004107421
MYS,Malaysia,N,2005,,Y,3.055022,0.02615873,0.006029422,0.002200264,25.659393,1.9,0.005169128,0.001087101,0.0004499439
MYS,Malaysia,N,2008,,Y,3.055022,0.03344916,0.006807367,0.002268529,27.111069,1.9,0.005162316,0.00103225,0.0003565245
MYS,Malaysia,N,2010,,Y,3.055022,0.02059259,0.003670228,0.001135131,28.112289,1.9,0.002440203,0.0004413223,0.0001308863
MYS,Malaysia,N,2011,2011,Y,3.055022,0.01028611,0.001751519,0.0004953233,28.635128,1.9,0.001103718,0.0001537922,3.41094e-05
MYS,Malaysia,N,2012,,Y,3.055022,0.005768814,0.0009616364,0.000269131,29.170456,1.9,0.0005948959,7.201943e-05,1.866479e-05
MYS,Malaysia,N,2013,2013,Y,3.055022,0.003093178,0.0005089383,0.0001438808,29.706724,1.9,0.0002559008,4.004669e-05,1.280168e-05
MYS,Malaysia,N,2015,,Y,3.055022,0.00185543,0.0002814438,7.290658e-05,30.723155,1.9,0.0001226324,1.658596e-05,3.599496e-06
NAM,Namibia,N,1981,1993.79,Y,1.240946,0.3229578,0.1226105,0.0580963,1.034264,1.9,0.4554836,0.2168817,0.1251481
NAM,Namibia,N,1984,1993.79,Y,1.240946,0.3533952,0.1424546,0.0711964,1.111132,1.9,0.4844368,0.240177,0.143343
NAM,Namibia,N,1987,1993.79,Y,1.240946,0.3623378,0.1484928,0.0753029,1.24599,1.9,0.4928648,0.2471419,0.1488891
NAM,Namibia,N,1990,1993.79,Y,1.240946,0.3874624,0.1659554,0.08747021,1.414692,1.9,0.5163571,0.2669992,0.1649568
NAM,Namibia,N,1993,1993.79,Y,1.240946,0.376758,0.1584259,0.08217242,1.559983,1.9,0.5063815,0.258487,0.1580236
NAM,Namibia,N,1996,1993.79,Y,1.240946,0.3776812,0.1590701,0.08262265,1.706489,1.9,0.5072438,0.2592181,0.1586164
NAM,Namibia,N,1999,2003.67,X,1.240946,0.1802083,0.05316894,0.02298909,1.858042,1.9,0.3829519,0.1337947,0.06411963
NAM,Namibia,N,2002,2003.67,X,1.240946,0.1701737,0.0484329,0.02077404,1.962147,1.9,0.3634649,0.1244714,0.05894203
NAM,Namibia,N,2005,,X,1.240946,0.1207031,0.03292788,0.0135284,2.032196,1.9,0.2921958,0.09197005,0.04166998
NAM,Namibia,N,2008,,X,1.240946,0.09076226,0.02321485,0.008886158,2.106375,1.9,0.2384459,0.07108084,0.03079464
NAM,Namibia,N,2010,,X,1.240946,0.07983197,0.01974099,0.007435621,2.17317,1.9,0.2076117,0.0618037,0.02648949
NAM,Namibia,N,2011,,X,1.240946,0.0732573,0.01924193,0.00753667,2.215621,1.9,0.1856757,0.05682631,0.02498515
NAM,Namibia,N,2012,,X,1.240946,0.07085015,0.01913505,0.007671105,2.263934,1.9,0.1722102,0.05357629,0.02417229
NAM,Namibia,N,2013,,X,1.240946,0.06808844,0.01857628,0.007528201,2.31652,1.9,0.1563446,0.05034524,0.02313186
NAM,Namibia,N,2015,,X,1.240946,0.05949421,0.01674501,0.006779277,2.425561,1.9,0.1343742,0.04532372,0.02095032
NER,Niger,N,1981,1992.85,X,1.24738,0.2455625,0.06274124,0.02485405,6.164006,1.9,0.5316399,0.1766396,0.07986924
NER,Niger,N,1984,1992.85,X,1.24738,0.447574,0.1374772,0.05931611,6.720344,1.9,0.7292212,0.2976129,0.153265
NER,Niger,N,1987,1992.85,X,1.24738,0.4114796,0.1222575,0.05177003,7.323969,1.9,0.6996255,0.2758862,0.1389797
NER,Niger,N,1990,1992.85,X,1.24738,0.4304862,0.130161,0.05565701,8.012861,1.9,0.7154734,0.2873077,0.1464278
NER,Niger,N,1993,,X,1.24738,0.5334178,0.1810383,0.08360068,8.842415,1.9,0.7864333,0.351416,0.1926309
NER,Niger,N,1996,,X,1.24738,0.6274754,0.2579727,0.1365221,9.819964,1.9,0.8044254,0.4205201,0.2581211
NER,Niger,N,1999,,X,1.24738,0.5847118,0.2308122,0.1190244,10.947829,1.9,0.7785316,0.3906828,0.2338285
NER,Niger,N,2002,,X,1.24738,0.5606541,0.2165078,0.1096158,12.206002,1.9,0.7650856,0.3751014,0.220979
NER,Niger,N,2005,2005,X,1.24738,0.5319729,0.197644,0.09714187,13.618449,1.9,0.7493298,0.3549738,0.2041622
NER,Niger,N,2008,,X,1.24738,0.3749508,0.09659432,0.03621294,15.228525,1.9,0.6627184,0.2455027,0.1161294
NER,Niger,N,2010,,X,1.24738,0.2327627,0.05288909,0.01826853,16.425578,1.9,0.5512149,0.1711338,0.0722958
NER,Niger,N,2011,2011,X,1.24738,0.1668569,0.03275545,0.009838554,17.064636,1.9,0.5033813,0.139079,0.05270322
NER,Niger,N,2012,,X,1.24738,0.1558645,0.03185669,0.01009399,17.731634,1.9,0.4642876,0.1279826,0.04943863
NER,Niger,N,2013,,X,1.24738,0.1708491,0.03674622,0.0122216,18.426372,1.9,0.4632012,0.134032,0.05394168
NER,Niger,N,2015,2014,X,1.24738,0.1762637,0.03832365,0.01310712,19.896965,1.9,0.441566,0.1334684,0.054934
NGA,Nigeria,N,1981,1985.25,X,1.05572,0.1513015,0.03448207,0.01048958,75.482552,1.9,0.4018565,0.143511,0.06724872
NGA,Nigeria,N,1984,1985.25,X,1.05572,0.2545519,0.07492676,0.02931781,81.497739,1.9,0.5467809,0.2234634,0.1172021
NGA,Nigeria,N,1987,,X,1.05572,0.2781783,0.09409297,0.04408378,88.101628,1.9,0.5607539,0.2431877,0.1355961
NGA,Nigeria,N,1990,,X,1.05572,0.2813104,0.1078908,0.05776314,95.269988,1.9,0.5415035,0.2461684,0.1451366
NGA,Nigeria,N,1993,,X,1.05572,0.3323101,0.1396714,0.07876868,102.761737,1.9,0.5913207,0.2890249,0.1786634
NGA,Nigeria,N,1996,1996,X,1.05572,0.3650995,0.1500805,0.08257069,110.732904,1.9,0.6350275,0.3107535,0.1921516
NGA,Nigeria,N,1999,,X,1.05572,0.3681409,0.1438256,0.07624341,119.327073,1.9,0.6538307,0.3129597,0.1889235
NGA,Nigeria,N,2002,,X,1.05572,0.2839093,0.09824232,0.04767663,128.66671,1.9,0.5771547,0.250885,0.1408334
NGA,Nigeria,N,2005,,X,1.05572,0.241477,0.07691476,0.03513848,138.939478,1.9,0.5355182,0.2192153,0.117574
NGA,Nigeria,N,2008,,X,1.05572,0.2431209,0.0767856,0.03463217,150.34739,1.9,0.5388558,0.2200617,0.1176799
NGA,Nigeria,N,2010,2009.83,X,1.05572,0.2368503,0.07370312,0.03280976,158.578261,1.9,0.5304667,0.2149742,0.1141161
NGA,Nigeria,N,2011,2009.83,X,1.05572,0.2271662,0.06969517,0.03081789,162.877076,1.9,0.5177688,0.2071428,0.1091505
NGA,Nigeria,N,2012,2009.83,X,1.05572,0.2210752,0.06741533,0.02969551,167.297284,1.9,0.5101307,0.2026163,0.1063032
NGA,Nigeria,N,2013,2009.83,X,1.05572,0.2066966,0.06176516,0.02695054,171.829303,1.9,0.4883739,0.1911628,0.09917614
NGA,Nigeria,N,2015,2009.83,X,1.05572,0.1934335,0.05692325,0.0246454,181.181744,1.9,0.4699967,0.1811028,0.09298665
NIC,Nicaragua,N,1981,1993,X,2.266745,0.1917369,0.05798762,0.02580096,3.342669,1.9,0.1317016,0.03776987,0.01645112
NIC,Nicaragua,N,1984,1993,X,2.266745,0.3126135,0.1128057,0.05496571,3.619253,1.9,0.2439881,0.08051435,0.03713719
NIC,Nicaragua,N,1987,1993,X,2.266745,0.4319321,0.1746654,0.09251539,3.882943,1.9,0.3539012,0.1323515,0.0664046
NIC,Nicaragua,N,1990,1993,X,2.266745,0.3976692,0.1562161,0.08094417,4.144565,1.9,0.3211864,0.1166381,0.05719158
NIC,Nicaragua,N,1993,1993,X,2.266745,0.2840116,0.09930346,0.04732121,4.42658,1.9,0.2205606,0.06951745,0.03146827
NIC,Nicaragua,N,1996,,X,2.266745,0.2662923,0.08511437,0.03831791,4.700779,1.9,0.1941101,0.05702489,0.02438543
NIC,Nicaragua,N,1999,,X,2.266745,0.2444502,0.073083,0.03141306,4.94966,1.9,0.1697836,0.04754424,0.01917873
NIC,Nicaragua,N,2002,,X,2.266745,0.2345573,0.06912222,0.02870514,5.171734,1.9,0.1633254,0.04389832,0.01690918
NIC,Nicaragua,N,2005,2005,X,2.266745,0.2263297,0.06109605,0.02317226,5.379328,1.9,0.155492,0.03605715,0.01238774
NIC,Nicaragua,N,2008,,Y,2.266745,0.1123815,0.03100015,0.01297337,5.594506,1.9,0.07217158,0.01923348,0.00787091
NIC,Nicaragua,N,2010,,Y,2.266745,0.09823968,0.02723536,0.01125179,5.737723,1.9,0.06500221,0.01684885,0.006713845
NIC,Nicaragua,N,2011,,Y,2.266745,0.09022799,0.02455407,0.01005693,5.80782,1.9,0.05660415,0.01517235,0.005931892
NIC,Nicaragua,N,2012,,Y,2.266745,0.07128405,0.01996452,0.008002014,5.877108,1.9,0.05036949,0.01217211,0.004581423
NIC,Nicaragua,N,2013,,Y,2.266745,0.06219247,0.01671618,0.006465033,5.945747,1.9,0.04374696,0.009635421,0.003594785
NIC,Nicaragua,N,2015,2014,Y,2.266745,0.05242602,0.01193104,0.004373394,6.082035,1.9,0.02902298,0.006384195,0.002407411
NPL,Nepal,N,1981,1984.5,Y,0.9386246,0.2556178,0.05161522,0.01418762,15.24901,1.9,0.7752965,0.3061351,0.14879
NPL,Nepal,N,1984,1984.5,Y,0.9386246,0.2360245,0.04575445,0.01207428,16.347242,1.9,0.758617,0.2922241,0.1395718
NPL,Nepal,N,1987,1984.5,Y,0.9386246,0.2022331,0.03612945,0.008781733,17.480921,1.9,0.7259887,0.2672093,0.1235533
NPL,Nepal,N,1990,1995.5,X,0.9386246,0.2067061,0.04824351,0.01659858,18.749406,1.9,0.70015,0.2690746,0.1304988
NPL,Nepal,N,1993,1995.5,X,0.9386246,0.1745451,0.03961267,0.01316274,20.321175,1.9,0.6667593,0.2436401,0.1146352
NPL,Nepal,N,1996,,X,0.9386246,0.1365332,0.02791176,0.0087933,21.903379,1.9,0.5972782,0.2019666,0.09082383
NPL,Nepal,N,1999,,X,0.9386246,0.1103981,0.02148215,0.00656266,23.305994,1.9,0.5238616,0.1739279,0.07695898
NPL,Nepal,N,2002,,X,0.9386246,0.08814098,0.01647967,0.004757689,24.566342,1.9,0.4833632,0.156673,0.0671555
NPL,Nepal,N,2005,,X,0.9386246,0.05341398,0.009365713,0.002501217,25.640287,1.9,0.4005671,0.1159645,0.04595271
NPL,Nepal,N,2008,,X,0.9386246,0.02486073,0.003995801,0.001011866,26.475859,1.9,0.2821561,0.06769141,0.02416874
NPL,Nepal,N,2010,,X,0.9386246,0.00881372,0.00136901,0.0003389806,27.023137,1.9,0.1544715,0.03187638,0.01041189
NPL,Nepal,N,2011,2010.17,X,0.9386246,0.008485711,0.00130832,0.0003276364,27.327147,1.9,0.1537092,0.03105903,0.01005688
NPL,Nepal,N,2012,2010.17,X,0.9386246,0.004594068,0.000636836,0.0001319314,27.649925,1.9,0.09335319,0.01784998,0.005640319
NPL,Nepal,N,2013,2010.17,X,0.9386246,0.004044392,0.000584656,0.0001180534,27.98531,1.9,0.08893025,0.01678849,0.005301341
NPL,Nepal,N,2015,2010.17,X,0.9386246,0.003097408,0.0004388179,8.054433e-05,28.656282,1.9,0.07031589,0.01390566,0.004342762
PER,Peru,N,1981,1985.5,X,3.06464,0.06680802,0.01962611,0.008441555,17.792549,1.9,0.02172377,0.005324101,0.002209644
PER,Peru,N,1984,1985.5,X,3.06464,0.09355355,0.02672479,0.01170548,19.099584,1.9,0.03068854,0.007721095,0.003162833
PER,Peru,N,1987,,X,3.06464,0.08524324,0.02565246,0.01126278,20.45171,1.9,0.02914197,0.007217439,0.003022843
PER,Peru,N,1990,,X,3.06464,0.2403779,0.08526222,0.04200372,21.826658,1.9,0.1085048,0.03203898,0.0137877
PER,Peru,N,1993,,X,3.06464,0.3104738,0.1146431,0.05747162,23.184228,1.9,0.148967,0.04452753,0.01920576
PER,Peru,N,1996,1997,Y,3.06464,0.323064,0.1428032,0.08432395,24.441074,1.9,0.1834703,0.07443292,0.0413132
PER,Peru,N,1999,1999,Y,3.06464,0.3079549,0.1364679,0.08130406,25.561299,1.9,0.1762512,0.07235876,0.04080708
PER,Peru,N,2002,2002,Y,3.06464,0.2803595,0.1160811,0.06484278,26.601467,1.9,0.150087,0.05525103,0.02824899
PER,Peru,N,2005,2005,Y,3.06464,0.2923452,0.1176581,0.06388442,27.61041,1.9,0.1534115,0.05353597,0.02590729
PER,Peru,N,2008,2008,Y,3.06464,0.1823931,0.06927108,0.03545063,28.64198,1.9,0.08964913,0.02774054,0.0125814
PER,Peru,N,2010,2010,Y,3.06464,0.1382615,0.04549492,0.02140725,29.373646,1.9,0.05458181,0.01546547,0.006523908
PER,Peru,N,2011,2011,Y,3.06464,0.1238373,0.04191454,0.01974226,29.759989,1.9,0.05185801,0.01408978,0.005883329
PER,Peru,N,2012,2012,Y,3.06464,0.1148731,0.03923284,0.01877686,30.158966,1.9,0.04727052,0.01374265,0.005898133
PER,Peru,N,2013,2013,Y,3.06464,0.1047837,0.03497339,0.01634391,30.565716,1.9,0.04308516,0.01161869,0.00473101
PER,Peru,N,2015,2015,Y,3.06464,0.09559191,0.03117854,0.01422685,31.376671,1.9,0.03553268,0.009708463,0.004053413
PHL,Philippines,N,1981,1985,X,2.100524,0.2923386,0.07855178,0.02797769,48.715592,1.9,0.2416411,0.0586506,0.0189338
PHL,Philippines,N,1984,1985,X,2.100524,0.3130603,0.087166,0.03211568,52.873974,1.9,0.2610183,0.0660552,0.02220726
PHL,Philippines,N,1987,,X,2.100524,0.3258087,0.09075484,0.03479867,57.313311,1.9,0.2686572,0.06892349,0.02477428
PHL,Philippines,N,1990,,X,2.100524,0.3022224,0.08333647,0.03088118,61.947348,1.9,0.2514374,0.06291603,0.02147397
PHL,Philippines,N,1993,,X,2.100524,0.3047694,0.08579303,0.03164087,66.650247,1.9,0.2560979,0.06522954,0.02186801
PHL,Philippines,N,1996,,X,2.100524,0.2547786,0.06697583,0.02437382,71.446107,1.9,0.2073563,0.0496239,0.01682509
PHL,Philippines,N,1999,,X,2.100524,0.2063023,0.04884166,0.01688335,76.335812,1.9,0.158897,0.03478221,0.01135197
PHL,Philippines,N,2002,,X,2.100524,0.1807932,0.04135038,0.01394376,81.35206,1.9,0.1362511,0.02897896,0.00924205
PHL,Philippines,N,2005,,X,2.100524,0.1866203,0.04289921,0.01446277,86.274237,1.9,0.141575,0.03007346,0.009581537
PHL,Philippines,N,2008,,X,2.100524,0.1582209,0.03403009,0.0110091,90.751864,1.9,0.1158173,0.02319833,0.007115831
PHL,Philippines,N,2010,,X,2.100524,0.1612215,0.03544121,0.01165213,93.726624,1.9,0.1197349,0.02439154,0.007609429
PHL,Philippines,N,2011,,X,2.100524,0.1653646,0.03657445,0.01207443,95.27794,1.9,0.1237545,0.02522707,0.007905701
PHL,Philippines,N,2012,2012,X,2.100524,0.1635505,0.03578534,0.01171416,96.866642,1.9,0.1201767,0.02456509,0.007631014
PHL,Philippines,N,2013,,X,2.100524,0.1461049,0.03101347,0.00994418,98.481032,1.9,0.1057195,0.02102095,0.006392279
PHL,Philippines,N,2015,2015,X,2.100524,0.1115269,0.02212215,0.00673256,101.716359,1.9,0.07805811,0.01450792,0.004177699
PNG,Papua New Guinea,N,1981,1996,X,1.425751,0.5174488,0.2651858,0.1774363,3.398469,1.9,0.6070463,0.3403157,0.2335523
PNG,Papua New Guinea,N,1984,1996,X,1.425751,0.5293588,0.278198,0.1867062,3.694041,1.9,0.6262312,0.3542212,0.2447327
PNG,Papua New Guinea,N,1987,1996,X,1.425751,0.5205176,0.2697856,0.1806711,3.997702,1.9,0.6135738,0.3452033,0.2374749
PNG,Papua New Guinea,N,1990,1996,X,1.425751,0.558099,0.2932399,0.197686,4.313059,1.9,0.6453747,0.37032,0.2577715
PNG,Papua New Guinea,N,1993,1996,X,1.425751,0.4382227,0.2173914,0.1451232,4.651169,1.9,0.5447728,0.2866171,0.1928613
PNG,Papua New Guinea,N,1996,1996,X,1.425751,0.43421,0.2125815,0.1420189,5.022437,1.9,0.5323331,0.2810771,0.188819
PNG,Papua New Guinea,N,1999,,X,1.425751,0.4406502,0.2132036,0.1385071,5.430479,1.9,0.5464668,0.2842135,0.1877611
PNG,Papua New Guinea,N,2002,,X,1.425751,0.4395146,0.2060008,0.1292541,5.862316,1.9,0.5514567,0.2789596,0.179818
PNG,Papua New Guinea,N,2005,,X,1.425751,0.3839951,0.166248,0.09862107,6.314709,1.9,0.5077821,0.2361196,0.1443414
PNG,Papua New Guinea,N,2008,,X,1.425751,0.3190012,0.124092,0.06707456,6.787187,1.9,0.444651,0.1888969,0.106868
PNG,Papua New Guinea,N,2010,2009.67,X,1.425751,0.2481454,0.08683858,0.04197462,7.108239,1.9,0.3726928,0.1425605,0.07415898
PNG,Papua New Guinea,N,2011,2009.67,X,1.425751,0.2498897,0.08867162,0.04300668,7.269348,1.9,0.3740691,0.1451761,0.07573047
PNG,Papua New Guinea,N,2012,2009.67,X,1.425751,0.2423008,0.08491585,0.04090239,7.430836,1.9,0.3665274,0.1398076,0.07252203
PNG,Papua New Guinea,N,2013,2009.67,X,1.425751,0.2380313,0.08241933,0.03951048,7.592865,1.9,0.3590464,0.1362184,0.07039049
PNG,Papua New Guinea,N,2015,2009.67,X,1.425751,0.1840874,0.0614114,0.02787624,7.919825,1.9,0.2916686,0.1050083,0.05231374
PRY,Paraguay,N,1981,1990,Y,2.800252,0.03833209,0.01090675,0.004819166,3.271456,1.9,0.01600598,0.003712797,0.001860169
PRY,Paraguay,N,1984,1990,Y,2.800252,0.0368923,0.01076078,0.004752456,3.567752,1.9,0.01600598,0.003644803,0.001839994
PRY,Paraguay,N,1987,1990,Y,2.800252,0.03545251,0.01008592,0.004442969,3.885436,1.9,0.01477188,0.003336165,0.001749998
PRY,Paraguay,N,1990,1990,Y,2.800252,0.03203067,0.009096259,0.003988353,4.213742,1.9,0.0118923,0.002923842,0.001628926
PRY,Paraguay,N,1993,,Y,2.800252,0.1399944,0.05959803,0.03503751,4.541902,1.9,0.08393526,0.03456995,0.02031106
PRY,Paraguay,N,1996,,Y,2.800252,0.1907111,0.08296637,0.04963218,4.870694,1.9,0.1171609,0.04975514,0.02906584
PRY,Paraguay,N,1999,1999,Y,2.800252,0.170094,0.071304,0.04107127,5.196937,1.9,0.1020674,0.04070683,0.0227229
PRY,Paraguay,N,2002,2002,Y,2.800252,0.2260512,0.09090279,0.05011398,5.508611,1.9,0.1323583,0.04964727,0.02534717
PRY,Paraguay,N,2005,2005,Y,2.800252,0.1213213,0.04247327,0.02149388,5.795494,1.9,0.0607228,0.02036064,0.009647564
PRY,Paraguay,N,2008,2008,Y,2.800252,0.1063087,0.03099838,0.01440155,6.047117,1.9,0.04306068,0.01273969,0.00586244
PRY,Paraguay,N,2010,2010,Y,2.800252,0.1067727,0.03797799,0.01868767,6.209877,1.9,0.05459741,0.01726194,0.007987389
PRY,Paraguay,N,2011,2011,Y,2.800252,0.1088483,0.0362214,0.01772384,6.293783,1.9,0.05048014,0.01584826,0.00793913
PRY,Paraguay,N,2012,2012,Y,2.800252,0.07588462,0.02341113,0.01042602,6.379219,1.9,0.0327796,0.009170047,0.003662711
PRY,Paraguay,N,2013,2013,Y,2.800252,0.05016092,0.01518748,0.007222094,6.46574,1.9,0.01787566,0.006350366,0.003298186
PRY,Paraguay,N,2015,2015,Y,2.800252,0.0528857,0.01423811,0.005537556,6.639119,1.9,0.01891345,0.004087979,0.001442421
PSE,West Bank and Gaza,N,1981,2004,X,2.606244,0.2569607,0.06859959,0.02737515,0,1.9,0.1078999,0.02642354,0.01022383
PSE,West Bank and Gaza,N,1984,2004,X,2.606244,0.2574141,0.06873875,0.02743606,0,1.9,0.1078999,0.02648365,0.01024777
PSE,West Bank and Gaza,N,1987,2004,X,2.606244,0.2378817,0.06149235,0.02431326,0,1.9,0.09687929,0.02339872,0.009030861
PSE,West Bank and Gaza,N,1990,2004,X,2.606244,0.199611,0.05060976,0.01982505,1.978248,1.9,0.07802871,0.01900825,0.007311455
PSE,West Bank and Gaza,N,1993,2004,X,2.606244,0.1486458,0.0354564,0.0137859,2.262676,1.9,0.0517473,0.01325513,0.005031959
PSE,West Bank and Gaza,N,1996,2004,X,2.606244,0.1030837,0.02517502,0.009729813,2.587997,1.9,0.04066562,0.009493049,0.003462941
PSE,West Bank and Gaza,N,1999,2004,X,2.606244,0.02785845,0.006102519,0.002193378,2.848431,1.9,0.007504196,0.001816142,0.0007269494
PSE,West Bank and Gaza,N,2002,2004,X,2.606244,0.04298705,0.0108497,0.004010494,3.075373,1.9,0.01752854,0.003720327,0.001296638
PSE,West Bank and Gaza,N,2005,2005,X,2.606244,0.0261638,0.004926994,0.001466819,3.320396,1.9,0.009220995,0.001045059,0.0002334701
PSE,West Bank and Gaza,N,2008,,X,2.606244,0.04788895,0.0113577,0.004298323,3.596688,1.9,0.01825668,0.004081585,0.001440946
PSE,West Bank and Gaza,N,2010,2010,X,2.606244,0.01561024,0.002451329,0.0005891465,3.811102,1.9,0.001749212,0.0002892433,7.037785e-05
PSE,West Bank and Gaza,N,2011,2011,X,2.606244,0.01183663,0.002007649,0.0007416377,3.927051,1.9,0.002016513,0.0007432125,0.0002921069
PSE,West Bank and Gaza,N,2012,,X,2.606244,0.006319099,0.001544187,0.0005707563,4.046901,1.9,0.002733737,0.0005817092,0.0001564338
PSE,West Bank and Gaza,N,2013,,X,2.606244,0.01582282,0.003234757,0.001131828,4.169506,1.9,0.004733323,0.001060016,0.0003160303
PSE,West Bank and Gaza,N,2015,,X,2.606244,0.0141715,0.003132909,0.001006757,4.422143,1.9,0.00592979,0.0008124561,0.0001729516
ROU,Romania,N,1981,1989,Y,0.7186653,0.001524388,0.001514388,0.001504388,22.415169,1.9,0.003312592,0.002881285,0.002871285
ROU,Romania,N,1984,1989,Y,0.7186653,0.00143782,0.00142782,0.00141782,22.65594,1.9,0.002787363,0.002777363,0.002767363
ROU,Romania,N,1987,1989,Y,0.7186653,0.00142866,0.00141866,0.00140866,22.94943,1.9,0.002737247,0.002727247,0.002717247
ROU,Romania,N,1990,,Y,0.7186653,0.001449388,0.001439388,0.001429388,23.201835,1.9,0.003317931,0.002695436,0.002685436
ROU,Romania,N,1993,,Y,0.7186653,0.003598931,0.002202097,0.002192097,22.76328,1.9,0.06395914,0.01538321,0.007054802
ROU,Romania,N,1996,,Y,0.7186653,0.01030955,0.00420575,0.003130031,22.619004,1.9,0.08573246,0.02505302,0.01239923
ROU,Romania,N,1999,1999,X,0.7186653,0.001002891,0.0001367744,4.029584e-05,22.47204,1.9,0.0644026,0.01319077,0.004314143
ROU,Romania,N,2002,2002,X,0.7186653,0.001788322,0.0002874647,5.648987e-05,21.730496,1.9,0.05402194,0.01206846,0.004226004
ROU,Romania,N,2005,2005,X,0.7186653,0,0,0,21.319685,1.9,0.02147059,0.0027033,0.0004247958
ROU,Romania,N,2008,2008,X,0.7186653,0,0,0,20.537875,1.9,0,0,0
ROU,Romania,N,2010,2010,X,0.7186653,0,0,0,20.246871,1.9,0,0,0
ROU,Romania,N,2011,2011,X,0.7186653,0,0,0,20.147528,1.9,0,0,0
ROU,Romania,N,2012,2012,X,0.7186653,0,0,0,20.058035,1.9,0,0,0
ROU,Romania,N,2013,2013,X,0.7186653,0,0,0,19.983693,1.9,0,0,0
ROU,Romania,N,2015,2015,Y,0.7186653,0.009965209,0.003145311,0.001434827,19.815481,1.9,0.05721548,0.01909858,0.009630219
RUS,Russian Federation,N,1981,1993,X,5.821759,0.1837916,0.05863714,0.02513299,139.941,1.9,0,0,0
RUS,Russian Federation,N,1984,1993,X,5.821759,0.1813036,0.05758042,0.02456814,142.745,1.9,0,0,0
RUS,Russian Federation,N,1987,1993,X,5.821759,0.1762288,0.05543394,0.02342662,145.908,1.9,0,0,0
RUS,Russian Federation,N,1990,1993,X,5.821759,0.2594432,0.09197358,0.04372534,148.292,1.9,0.01597667,0.001163368,0.0001131038
RUS,Russian Federation,N,1993,1993,X,5.821759,0.2849301,0.1036801,0.05053198,148.52,1.9,0.02366683,0.00237498,0.0003183992
RUS,Russian Federation,N,1996,1996,X,5.821759,0.2824616,0.1073082,0.05502804,148.160042,1.9,0.03596264,0.006075924,0.001374661
RUS,Russian Federation,N,1999,1999,X,5.821759,0.4068004,0.1416549,0.06812139,147.214392,1.9,0.03394965,0.008219924,0.003135725
RUS,Russian Federation,N,2002,2002,X,5.821759,0.236305,0.06561367,0.02675638,145.306046,1.9,0.006973022,0.001446495,0.0005259576
RUS,Russian Federation,N,2005,2005,X,5.821759,0.165549,0.04578057,0.01866282,143.518523,1.9,0.005438619,0.001187876,0.0004410101
